video,user,trace,qoe_w1,qoe_w2,qoe_w3,qoe,qoe1,qoe2,qoe3
16,24,28,3.0,3.0,3.0,-0.23478,0.47883,0.68919,0.49398
16,24,27,7.0,1.0,1.0,0.27079,0.48616,0.49261,0.47341
16,24,27,1.0,7.0,1.0,-0.30621,0.48284,0.39921,0.44428
16,24,27,1.0,1.0,7.0,-0.3826,0.44764,0.48895,0.48602
16,24,27,3.0,3.0,3.0,-0.1496,0.46873,0.41704,0.5005
16,24,34,7.0,1.0,1.0,0.30728,0.47231,0.10071,0.44
16,24,34,1.0,7.0,1.0,-0.0445,0.40763,0.0515,0.44764
16,24,34,1.0,1.0,7.0,-0.25166,0.41019,0.07055,0.37208
16,24,34,3.0,3.0,3.0,-0.01474,0.4465,0.12209,0.36864
16,32,31,7.0,1.0,1.0,0.29766,0.53952,0.60497,0.49276
16,32,31,1.0,7.0,1.0,-0.43674,0.3809,0.56179,0.37905
16,32,31,1.0,1.0,7.0,-0.30026,0.3955,0.60468,0.35617
16,32,31,3.0,3.0,3.0,-0.1898,0.4602,0.60941,0.42021
16,32,33,7.0,1.0,1.0,0.05298,0.5121,2.64167,0.46616
16,32,33,1.0,7.0,1.0,-2.02652,0.414,2.60942,0.38675
16,32,33,1.0,1.0,7.0,-0.58557,0.37371,2.47245,0.45305
16,32,33,3.0,3.0,3.0,-0.86417,0.49095,2.62815,0.45533
16,32,16,7.0,1.0,1.0,0.19942,0.4162,0.70578,0.41281
16,32,16,1.0,7.0,1.0,-0.57368,0.49298,0.74617,0.43294
16,32,16,1.0,1.0,7.0,-0.40772,0.50939,0.81597,0.48042
16,32,16,3.0,3.0,3.0,-0.22805,0.42213,0.73361,0.37268
16,32,23,7.0,1.0,1.0,0.31272,0.49932,0.18709,0.49367
16,32,23,1.0,7.0,1.0,-0.17211,0.47711,0.22833,0.42784
16,32,23,1.0,1.0,7.0,-0.23674,0.45274,0.20945,0.33914
16,32,23,3.0,3.0,3.0,-0.06015,0.41672,0.25604,0.34114
16,32,13,7.0,1.0,1.0,0.32726,0.50322,0.16475,0.41244
16,32,13,1.0,7.0,1.0,-0.1634,0.47794,0.20834,0.49018
16,32,13,1.0,1.0,7.0,-0.34464,0.57726,0.24183,0.49102
16,32,13,3.0,3.0,3.0,-0.03775,0.42346,0.14433,0.39237
16,32,28,7.0,1.0,1.0,0.2271,0.46469,0.7562,0.45271
16,32,28,1.0,7.0,1.0,-0.57282,0.48804,0.7386,0.47319
16,32,28,1.0,1.0,7.0,-0.39798,0.46894,0.70987,0.47727
16,32,28,3.0,3.0,3.0,-0.23262,0.43264,0.73566,0.39485
16,32,27,7.0,1.0,1.0,0.26454,0.48885,0.46339,0.57771
16,32,27,1.0,7.0,1.0,-0.31348,0.4697,0.39731,0.50992
16,32,27,1.0,1.0,7.0,-0.32071,0.57492,0.46738,0.4277
16,32,27,3.0,3.0,3.0,-0.13664,0.48127,0.4186,0.47258
16,32,34,7.0,1.0,1.0,0.35041,0.53411,0.1096,0.47546
16,32,34,1.0,7.0,1.0,-0.09402,0.5025,0.13417,0.40945
16,32,34,1.0,1.0,7.0,-0.24693,0.43796,0.04765,0.37324
16,32,34,3.0,3.0,3.0,-0.02139,0.55734,0.20458,0.41694
16,40,31,7.0,1.0,1.0,0.22611,0.43663,0.60893,0.41245
16,40,31,1.0,7.0,1.0,-0.45492,0.56666,0.60913,0.397
16,40,31,1.0,1.0,7.0,-0.28946,0.50418,0.58446,0.3607
16,40,31,3.0,3.0,3.0,-0.17754,0.47539,0.64192,0.3661
16,40,33,7.0,1.0,1.0,0.04343,0.47756,2.51938,0.43266
16,40,33,1.0,7.0,1.0,-2.15799,0.56866,2.77863,0.54021
16,40,33,1.0,1.0,7.0,-0.56117,0.49376,2.83385,0.3872
16,40,33,3.0,3.0,3.0,-0.94214,0.48171,2.83639,0.47174
16,40,16,7.0,1.0,1.0,0.25162,0.47707,0.70109,0.37383
16,40,16,1.0,7.0,1.0,-0.59744,0.55255,0.77738,0.48779
16,40,16,1.0,1.0,7.0,-0.35923,0.41165,0.73253,0.41603
16,40,16,3.0,3.0,3.0,-0.24637,0.52136,0.7454,0.51506
16,40,23,7.0,1.0,1.0,0.29635,0.46613,0.20041,0.39534
16,40,23,1.0,7.0,1.0,-0.17835,0.47242,0.23871,0.40664
16,40,23,1.0,1.0,7.0,-0.27518,0.48688,0.21875,0.39211
16,40,23,3.0,3.0,3.0,-0.04775,0.48269,0.21129,0.41464
16,40,13,7.0,1.0,1.0,0.28379,0.45417,0.15897,0.46608
16,40,13,1.0,7.0,1.0,-0.12245,0.45796,0.16082,0.43425
16,40,13,1.0,1.0,7.0,-0.37007,0.44445,0.13575,0.5199
16,40,13,3.0,3.0,3.0,-0.04143,0.53973,0.2446,0.41941
16,40,28,7.0,1.0,1.0,0.21067,0.43564,0.73077,0.42271
16,40,28,1.0,7.0,1.0,-0.5777,0.53329,0.75548,0.4442
16,40,28,1.0,1.0,7.0,-0.3428,0.45678,0.75974,0.39747
16,40,28,3.0,3.0,3.0,-0.19592,0.51252,0.70355,0.39673
16,40,27,7.0,1.0,1.0,0.28283,0.48115,0.43676,0.38579
16,40,27,1.0,7.0,1.0,-0.34547,0.44795,0.43604,0.50495
16,40,27,1.0,1.0,7.0,-0.31386,0.44363,0.43429,0.40487
16,40,27,3.0,3.0,3.0,-0.11445,0.50278,0.40422,0.44191
16,40,34,7.0,1.0,1.0,0.2841,0.43321,0.12471,0.35083
16,40,34,1.0,7.0,1.0,-0.04809,0.49947,0.06307,0.49078
16,40,34,1.0,1.0,7.0,-0.32754,0.53297,0.16187,0.47414
16,40,34,3.0,3.0,3.0,-0.01775,0.48847,0.17592,0.36582
16,52,31,7.0,1.0,1.0,0.23681,0.45248,0.57851,0.45755
16,52,31,1.0,7.0,1.0,-0.4748,0.49762,0.61962,0.43351
16,52,31,1.0,1.0,7.0,-0.3477,0.41293,0.5546,0.4268
16,52,31,3.0,3.0,3.0,-0.2068,0.45165,0.62467,0.44739
16,52,33,7.0,1.0,1.0,-0.00153,0.4235,2.59185,0.38643
16,52,33,1.0,7.0,1.0,-2.02987,0.50435,2.62863,0.37271
16,52,33,1.0,1.0,7.0,-0.60416,0.45535,2.64389,0.46412
16,52,33,3.0,3.0,3.0,-0.91817,0.4968,2.89375,0.35757
16,52,16,7.0,1.0,1.0,0.22771,0.46125,0.78466,0.39468
16,52,16,1.0,7.0,1.0,-0.52691,0.45998,0.68528,0.40521
16,52,16,1.0,1.0,7.0,-0.33503,0.48457,0.73208,0.3954
16,52,16,3.0,3.0,3.0,-0.25851,0.5124,0.75027,0.53767
16,52,23,7.0,1.0,1.0,0.31565,0.50507,0.25194,0.44273
16,52,23,1.0,7.0,1.0,-0.14728,0.46293,0.18776,0.47412
16,52,23,1.0,1.0,7.0,-0.38154,0.518,0.25857,0.52761
16,52,23,3.0,3.0,3.0,-0.06859,0.47372,0.23704,0.44247
16,52,13,7.0,1.0,1.0,0.25995,0.42163,0.15886,0.45296
16,52,13,1.0,7.0,1.0,-0.14219,0.47689,0.18969,0.42876
16,52,13,1.0,1.0,7.0,-0.32105,0.5303,0.19001,0.4614
16,52,13,3.0,3.0,3.0,-0.07633,0.50663,0.21522,0.5204
16,52,28,7.0,1.0,1.0,0.17235,0.37237,0.70924,0.34616
16,52,28,1.0,7.0,1.0,-0.60831,0.49732,0.78633,0.4678
16,52,28,1.0,1.0,7.0,-0.35835,0.48743,0.76958,0.42042
16,52,28,3.0,3.0,3.0,-0.23348,0.51464,0.73968,0.47539
16,52,27,7.0,1.0,1.0,0.30136,0.51747,0.50964,0.40042
16,52,27,1.0,7.0,1.0,-0.32426,0.43842,0.41609,0.44412
16,52,27,1.0,1.0,7.0,-0.3129,0.44288,0.45114,0.40112
16,52,27,3.0,3.0,3.0,-0.11654,0.48249,0.45744,0.37467
16,52,34,7.0,1.0,1.0,0.33224,0.51031,0.10426,0.47779
16,52,34,1.0,7.0,1.0,-0.10222,0.47107,0.13246,0.4638
16,52,34,1.0,1.0,7.0,-0.28235,0.43938,0.1234,0.40816
16,52,34,3.0,3.0,3.0,-0.0392,0.51625,0.18261,0.45124
16,55,31,7.0,1.0,1.0,0.1938,0.40651,0.61053,0.4909
16,55,31,1.0,7.0,1.0,-0.48395,0.44429,0.62513,0.4239
16,55,31,1.0,1.0,7.0,-0.36074,0.39294,0.54827,0.44162
16,55,31,3.0,3.0,3.0,-0.21966,0.39396,0.56428,0.48865
16,55,33,7.0,1.0,1.0,-0.01892,0.42649,2.63867,0.51709
16,55,33,1.0,7.0,1.0,-2.08862,0.41953,2.68038,0.45451
16,55,33,1.0,1.0,7.0,-0.58138,0.43264,2.73338,0.41881
16,55,33,3.0,3.0,3.0,-0.92633,0.41246,2.72504,0.4664
16,55,16,7.0,1.0,1.0,0.16723,0.37201,0.72334,0.37563
16,55,16,1.0,7.0,1.0,-0.5877,0.45534,0.74844,0.50559
16,55,16,1.0,1.0,7.0,-0.43458,0.49021,0.8129,0.51265
16,55,16,3.0,3.0,3.0,-0.26437,0.40589,0.81469,0.3843
16,55,23,7.0,1.0,1.0,0.2184,0.36541,0.19019,0.40214
16,55,23,1.0,7.0,1.0,-0.20452,0.4658,0.26321,0.46396
16,55,23,1.0,1.0,7.0,-0.38742,0.4081,0.17932,0.5308
16,55,23,3.0,3.0,3.0,-0.04721,0.46891,0.24486,0.36568
16,55,13,7.0,1.0,1.0,0.2533,0.42326,0.17994,0.50311
16,55,13,1.0,7.0,1.0,-0.13794,0.43879,0.17378,0.46383
16,55,13,1.0,1.0,7.0,-0.36363,0.431,0.18076,0.50327
16,55,13,3.0,3.0,3.0,-0.07222,0.44947,0.18397,0.48216
16,55,28,7.0,1.0,1.0,0.15691,0.35956,0.69312,0.4116
16,55,28,1.0,7.0,1.0,-0.54453,0.40711,0.68593,0.50634
16,55,28,1.0,1.0,7.0,-0.36776,0.39564,0.75286,0.4218
16,55,28,3.0,3.0,3.0,-0.26045,0.3869,0.69976,0.46849
16,55,27,7.0,1.0,1.0,0.22656,0.41913,0.40758,0.48731
16,55,27,1.0,7.0,1.0,-0.26538,0.3943,0.33523,0.43612
16,55,27,1.0,1.0,7.0,-0.38032,0.43962,0.4535,0.487
16,55,27,3.0,3.0,3.0,-0.15809,0.44362,0.46502,0.45285
16,55,34,7.0,1.0,1.0,0.26811,0.42602,0.13782,0.43132
16,55,34,1.0,7.0,1.0,-0.14826,0.49041,0.1913,0.48567
16,55,34,1.0,1.0,7.0,-0.30287,0.46631,0.12192,0.4386
16,55,34,3.0,3.0,3.0,-0.04332,0.44556,0.07882,0.49671
16,58,31,7.0,1.0,1.0,0.22097,0.43722,0.60475,0.46707
16,58,31,1.0,7.0,1.0,-0.48894,0.39612,0.63053,0.38293
16,58,31,1.0,1.0,7.0,-0.34703,0.46371,0.54063,0.4352
16,58,31,3.0,3.0,3.0,-0.21677,0.43465,0.58231,0.50265
16,58,33,7.0,1.0,1.0,0.01018,0.4661,2.75113,0.41999
16,58,33,1.0,7.0,1.0,-2.03383,0.4356,2.62139,0.39038
16,58,33,1.0,1.0,7.0,-0.58266,0.37804,2.71818,0.41483
16,58,33,3.0,3.0,3.0,-0.86841,0.46139,2.61218,0.45445
16,58,16,7.0,1.0,1.0,0.21998,0.46622,0.74689,0.5369
16,58,16,1.0,7.0,1.0,-0.57446,0.31453,0.73544,0.33658
16,58,16,1.0,1.0,7.0,-0.40822,0.45201,0.73774,0.48404
16,58,16,3.0,3.0,3.0,-0.25094,0.52506,0.77502,0.50287
16,58,23,7.0,1.0,1.0,0.24565,0.39937,0.18087,0.40381
16,58,23,1.0,7.0,1.0,-0.14986,0.44132,0.18416,0.50095
16,58,23,1.0,1.0,7.0,-0.38366,0.47765,0.24266,0.52685
16,58,23,3.0,3.0,3.0,-0.08077,0.42937,0.20308,0.46862
16,58,13,7.0,1.0,1.0,0.27645,0.44966,0.16431,0.49522
16,58,13,1.0,7.0,1.0,-0.13378,0.40191,0.16898,0.42311
16,58,13,1.0,1.0,7.0,-0.3622,0.47549,0.1821,0.5076
16,58,13,3.0,3.0,3.0,-0.07942,0.42406,0.16043,0.50189
16,58,28,7.0,1.0,1.0,0.25674,0.51605,0.82367,0.47806
16,58,28,1.0,7.0,1.0,-0.54518,0.39099,0.69742,0.41567
16,58,28,1.0,1.0,7.0,-0.42992,0.46662,0.77455,0.50876
16,58,28,3.0,3.0,3.0,-0.22159,0.38826,0.68707,0.36597
16,58,27,7.0,1.0,1.0,0.21517,0.39961,0.38025,0.48052
16,58,27,1.0,7.0,1.0,-0.31546,0.43875,0.4045,0.44638
16,58,27,1.0,1.0,7.0,-0.32543,0.37979,0.37935,0.41847
16,58,27,3.0,3.0,3.0,-0.17021,0.41551,0.48218,0.44395
16,58,34,7.0,1.0,1.0,0.29548,0.4596,0.08814,0.4697
16,58,34,1.0,7.0,1.0,-0.0309,0.38164,0.03404,0.42148
16,58,34,1.0,1.0,7.0,-0.2806,0.44409,0.1065,0.40899
16,58,34,3.0,3.0,3.0,-0.02448,0.40529,0.07922,0.39952
16,60,31,7.0,1.0,1.0,0.24834,0.46229,0.62989,0.37108
16,60,31,1.0,7.0,1.0,-0.39721,0.35209,0.51806,0.30055
16,60,31,1.0,1.0,7.0,-0.34878,0.5051,0.59454,0.43565
16,60,31,3.0,3.0,3.0,-0.18726,0.42696,0.61088,0.37785
16,60,33,7.0,1.0,1.0,0.03448,0.48247,2.62092,0.4461
16,60,33,1.0,7.0,1.0,-2.05203,0.47776,2.64452,0.43432
16,60,33,1.0,1.0,7.0,-0.57975,0.47792,2.69456,0.42873
16,60,33,3.0,3.0,3.0,-0.93674,0.48479,2.77665,0.51837
16,60,16,7.0,1.0,1.0,0.21906,0.46884,0.74868,0.56168
16,60,16,1.0,7.0,1.0,-0.5665,0.45026,0.73411,0.40998
16,60,16,1.0,1.0,7.0,-0.39014,0.39963,0.72818,0.45467
16,60,16,3.0,3.0,3.0,-0.24075,0.4835,0.78632,0.41942
16,60,23,7.0,1.0,1.0,0.27744,0.44263,0.23609,0.36537
16,60,23,1.0,7.0,1.0,-0.21637,0.53942,0.28218,0.51148
16,60,23,1.0,1.0,7.0,-0.34772,0.44516,0.26274,0.47312
16,60,23,3.0,3.0,3.0,-0.05429,0.43221,0.13888,0.4562
16,60,13,7.0,1.0,1.0,0.27283,0.44085,0.15426,0.47625
16,60,13,1.0,7.0,1.0,-0.12437,0.49919,0.15429,0.53853
16,60,13,1.0,1.0,7.0,-0.26505,0.52818,0.18496,0.3898
16,60,13,3.0,3.0,3.0,-0.06657,0.46306,0.20712,0.45565
16,60,28,7.0,1.0,1.0,0.1783,0.38472,0.7131,0.37523
16,60,28,1.0,7.0,1.0,-0.54256,0.44567,0.70499,0.39378
16,60,28,1.0,1.0,7.0,-0.32953,0.39994,0.67144,0.3849
16,60,28,3.0,3.0,3.0,-0.23747,0.43295,0.75792,0.38744
16,60,27,7.0,1.0,1.0,0.24493,0.42232,0.36685,0.38501
16,60,27,1.0,7.0,1.0,-0.37128,0.44766,0.47874,0.43801
16,60,27,1.0,1.0,7.0,-0.40254,0.45775,0.45595,0.51781
16,60,27,3.0,3.0,3.0,-0.17614,0.38852,0.48698,0.42996
16,60,34,7.0,1.0,1.0,0.35262,0.53138,0.10815,0.4379
16,60,34,1.0,7.0,1.0,-0.06249,0.42853,0.07872,0.43996
16,60,34,1.0,1.0,7.0,-0.34067,0.47641,0.10992,0.49036
16,60,34,3.0,3.0,3.0,-0.00454,0.43067,0.05594,0.38836
16,11,31,7.0,1.0,1.0,0.21048,0.41913,0.59998,0.4396
16,11,31,1.0,7.0,1.0,-0.4668,0.44899,0.60325,0.42746
16,11,31,1.0,1.0,7.0,-0.36813,0.56486,0.64615,0.4617
16,11,31,3.0,3.0,3.0,-0.20305,0.3729,0.57713,0.40491
16,11,33,7.0,1.0,1.0,0.05217,0.50197,2.58391,0.46033
16,11,33,1.0,7.0,1.0,-2.21163,0.46521,2.84442,0.45894
16,11,33,1.0,1.0,7.0,-0.61055,0.45055,2.6323,0.47332
16,11,33,3.0,3.0,3.0,-0.86015,0.45537,2.59021,0.4456
16,11,16,7.0,1.0,1.0,0.20211,0.42887,0.77445,0.40866
16,11,16,1.0,7.0,1.0,-0.56436,0.48035,0.71859,0.52945
16,11,16,1.0,1.0,7.0,-0.32091,0.34062,0.68707,0.3631
16,11,16,3.0,3.0,3.0,-0.2486,0.498,0.77405,0.46975
16,11,23,7.0,1.0,1.0,0.28394,0.46045,0.25756,0.41012
16,11,23,1.0,7.0,1.0,-0.18597,0.46226,0.23836,0.46744
16,11,23,1.0,1.0,7.0,-0.32086,0.44616,0.23677,0.44245
16,11,23,3.0,3.0,3.0,-0.08748,0.39879,0.21128,0.44995
16,11,13,7.0,1.0,1.0,0.28914,0.45982,0.16106,0.45547
16,11,13,1.0,7.0,1.0,-0.12824,0.43605,0.16403,0.44202
16,11,13,1.0,1.0,7.0,-0.31562,0.50786,0.19643,0.45028
16,11,13,3.0,3.0,3.0,-0.0647,0.4255,0.1734,0.4462
16,11,28,7.0,1.0,1.0,0.22691,0.44978,0.66867,0.4376
16,11,28,1.0,7.0,1.0,-0.57134,0.42302,0.73408,0.42645
16,11,28,1.0,1.0,7.0,-0.40557,0.50202,0.74409,0.48687
16,11,28,3.0,3.0,3.0,-0.26171,0.49034,0.7821,0.49337
16,11,27,7.0,1.0,1.0,0.29074,0.51741,0.51714,0.48804
16,11,27,1.0,7.0,1.0,-0.31023,0.50237,0.40293,0.47391
16,11,27,1.0,1.0,7.0,-0.31366,0.47254,0.50911,0.39805
16,11,27,3.0,3.0,3.0,-0.17032,0.39512,0.47419,0.4319
16,11,34,7.0,1.0,1.0,0.28292,0.44541,0.10108,0.47056
16,11,34,1.0,7.0,1.0,-0.09038,0.49176,0.11063,0.53074
16,11,34,1.0,1.0,7.0,-0.34955,0.50544,0.08501,0.50948
16,11,34,3.0,3.0,3.0,-0.06457,0.42211,0.16047,0.45534
16,13,31,7.0,1.0,1.0,0.27004,0.50125,0.6216,0.45682
16,13,31,1.0,7.0,1.0,-0.4737,0.42144,0.60448,0.45341
16,13,31,1.0,1.0,7.0,-0.41193,0.49067,0.63368,0.50919
16,13,31,3.0,3.0,3.0,-0.19699,0.46326,0.62282,0.4314
16,13,33,7.0,1.0,1.0,-0.00951,0.41148,2.61517,0.35073
16,13,33,1.0,7.0,1.0,-2.17614,0.49392,2.80577,0.43878
16,13,33,1.0,1.0,7.0,-0.59784,0.48225,2.65206,0.45868
16,13,33,3.0,3.0,3.0,-0.92623,0.44349,2.78959,0.43259
16,13,16,7.0,1.0,1.0,0.24631,0.4963,0.75267,0.50464
16,13,16,1.0,7.0,1.0,-0.54063,0.36509,0.70165,0.31925
16,13,16,1.0,1.0,7.0,-0.34417,0.47086,0.76212,0.4009
16,13,16,3.0,3.0,3.0,-0.25885,0.44038,0.74759,0.46933
16,13,23,7.0,1.0,1.0,0.28421,0.46246,0.2203,0.45909
16,13,23,1.0,7.0,1.0,-0.18841,0.41305,0.23992,0.4293
16,13,23,1.0,1.0,7.0,-0.29407,0.4547,0.18585,0.41649
16,13,23,3.0,3.0,3.0,-0.07872,0.45217,0.20708,0.48125
16,13,13,7.0,1.0,1.0,0.36176,0.56337,0.19301,0.49475
16,13,13,1.0,7.0,1.0,-0.13153,0.5003,0.18388,0.39689
16,13,13,1.0,1.0,7.0,-0.27186,0.46483,0.17252,0.3913
16,13,13,3.0,3.0,3.0,-0.07363,0.4376,0.14141,0.51708
16,13,28,7.0,1.0,1.0,0.2223,0.46655,0.76105,0.50407
16,13,28,1.0,7.0,1.0,-0.56855,0.54655,0.73981,0.48488
16,13,28,1.0,1.0,7.0,-0.39363,0.54412,0.7603,0.47522
16,13,28,3.0,3.0,3.0,-0.26382,0.3834,0.72281,0.45205
16,13,27,7.0,1.0,1.0,0.23931,0.42807,0.43309,0.40956
16,13,27,1.0,7.0,1.0,-0.33894,0.45263,0.43892,0.43067
16,13,27,1.0,1.0,7.0,-0.27912,0.47124,0.47689,0.35806
16,13,27,3.0,3.0,3.0,-0.13953,0.43119,0.37998,0.4698
16,13,34,7.0,1.0,1.0,0.27199,0.42959,0.11292,0.4463
16,13,34,1.0,7.0,1.0,-0.10177,0.47809,0.12744,0.50194
16,13,34,1.0,1.0,7.0,-0.33945,0.48859,0.06314,0.49722
16,13,34,3.0,3.0,3.0,-0.00605,0.55745,0.07724,0.49838
16,23,31,7.0,1.0,1.0,0.2609,0.4851,0.56557,0.48201
16,23,31,1.0,7.0,1.0,-0.45673,0.54697,0.59972,0.45955
16,23,31,1.0,1.0,7.0,-0.36027,0.43235,0.55753,0.44532
16,23,31,3.0,3.0,3.0,-0.19804,0.44347,0.59071,0.44687
16,23,33,7.0,1.0,1.0,0.05514,0.49504,2.51889,0.45012
16,23,33,1.0,7.0,1.0,-1.95756,0.5231,2.51876,0.50988
16,23,33,1.0,1.0,7.0,-0.57053,0.45099,2.55383,0.43313
16,23,33,3.0,3.0,3.0,-0.83796,0.34249,2.49072,0.36566
16,23,16,7.0,1.0,1.0,0.25732,0.50103,0.70908,0.48221
16,23,16,1.0,7.0,1.0,-0.54247,0.43902,0.69977,0.42291
16,23,16,1.0,1.0,7.0,-0.36093,0.43327,0.68102,0.42867
16,23,16,3.0,3.0,3.0,-0.22303,0.44522,0.68764,0.42669
16,23,23,7.0,1.0,1.0,0.26103,0.42545,0.19126,0.43769
16,23,23,1.0,7.0,1.0,-0.12712,0.49279,0.16477,0.48351
16,23,23,1.0,1.0,7.0,-0.34836,0.54082,0.2263,0.49283
16,23,23,3.0,3.0,3.0,-0.07073,0.43438,0.20801,0.43855
16,23,13,7.0,1.0,1.0,0.28992,0.45772,0.18575,0.40902
16,23,13,1.0,7.0,1.0,-0.12134,0.48032,0.16197,0.43856
16,23,13,1.0,1.0,7.0,-0.28883,0.43443,0.13281,0.41444
16,23,13,3.0,3.0,3.0,-0.03599,0.3925,0.15845,0.342
16,23,28,7.0,1.0,1.0,0.29698,0.53825,0.69805,0.39689
16,23,28,1.0,7.0,1.0,-0.50464,0.43466,0.65853,0.36673
16,23,28,1.0,1.0,7.0,-0.36632,0.43586,0.69298,0.43425
16,23,28,3.0,3.0,3.0,-0.22959,0.38444,0.65748,0.41574
16,23,27,7.0,1.0,1.0,0.27014,0.46904,0.3753,0.4767
16,23,27,1.0,7.0,1.0,-0.26437,0.43423,0.34565,0.39394
16,23,27,1.0,1.0,7.0,-0.27349,0.49107,0.39568,0.36526
16,23,27,3.0,3.0,3.0,-0.10765,0.561,0.45713,0.42681
16,23,34,7.0,1.0,1.0,0.22425,0.34621,0.03326,0.37192
16,23,34,1.0,7.0,1.0,-0.02432,0.43376,0.02438,0.48198
16,23,34,1.0,1.0,7.0,-0.27804,0.44914,0.07576,0.41082
16,23,34,3.0,3.0,3.0,0.02673,0.58642,0.11017,0.39604
16,42,31,7.0,1.0,1.0,0.26664,0.4907,0.62275,0.41243
16,42,31,1.0,7.0,1.0,-0.49477,0.53231,0.65009,0.43465
16,42,31,1.0,1.0,7.0,-0.36326,0.51895,0.63496,0.45047
16,42,31,3.0,3.0,3.0,-0.17754,0.50325,0.57749,0.45838
16,42,33,7.0,1.0,1.0,0.05785,0.54798,2.83829,0.47687
16,42,33,1.0,7.0,1.0,-2.15356,0.57389,2.78464,0.46347
16,42,33,1.0,1.0,7.0,-0.59693,0.55457,2.7643,0.4518
16,42,33,3.0,3.0,3.0,-0.87467,0.43343,2.71257,0.34487
16,42,16,7.0,1.0,1.0,0.30822,0.57241,0.81314,0.41977
16,42,16,1.0,7.0,1.0,-0.60368,0.54026,0.78325,0.49069
16,42,16,1.0,1.0,7.0,-0.38772,0.50864,0.79348,0.45781
16,42,16,3.0,3.0,3.0,-0.22126,0.47042,0.71336,0.42083
16,42,23,7.0,1.0,1.0,0.28204,0.43838,0.17472,0.35555
16,42,23,1.0,7.0,1.0,-0.16653,0.44648,0.21908,0.41168
16,42,23,1.0,1.0,7.0,-0.30383,0.53773,0.24766,0.43208
16,42,23,3.0,3.0,3.0,-0.0276,0.5377,0.20631,0.41419
16,42,13,7.0,1.0,1.0,0.31886,0.4932,0.1934,0.38926
16,42,13,1.0,7.0,1.0,-0.17264,0.54991,0.22493,0.52913
16,42,13,1.0,1.0,7.0,-0.25726,0.44373,0.18603,0.36758
16,42,13,3.0,3.0,3.0,-0.0549,0.50313,0.22001,0.44781
16,42,28,7.0,1.0,1.0,0.22962,0.45901,0.7014,0.44512
16,42,28,1.0,7.0,1.0,-0.53494,0.51305,0.70489,0.39331
16,42,28,1.0,1.0,7.0,-0.35796,0.52583,0.70918,0.43405
16,42,28,3.0,3.0,3.0,-0.22195,0.53482,0.75714,0.44355
16,42,27,7.0,1.0,1.0,0.27492,0.47007,0.41295,0.4033
16,42,27,1.0,7.0,1.0,-0.3601,0.60983,0.48775,0.43648
16,42,27,1.0,1.0,7.0,-0.35917,0.50712,0.4913,0.46405
16,42,27,3.0,3.0,3.0,-0.13947,0.52202,0.47045,0.46998
16,42,34,7.0,1.0,1.0,0.35733,0.5404,0.15118,0.41561
16,42,34,1.0,7.0,1.0,-0.08561,0.51727,0.11847,0.45848
16,42,34,1.0,1.0,7.0,-0.30195,0.43912,0.0375,0.4456
16,42,34,3.0,3.0,3.0,-0.00217,0.49047,0.10833,0.38864
16,56,31,7.0,1.0,1.0,0.23374,0.46526,0.61284,0.54037
16,56,31,1.0,7.0,1.0,-0.46944,0.43603,0.60754,0.40819
16,56,31,1.0,1.0,7.0,-0.33956,0.45074,0.58828,0.41693
16,56,31,3.0,3.0,3.0,-0.21817,0.45027,0.6259,0.47887
16,56,33,7.0,1.0,1.0,-0.00278,0.42684,2.64272,0.37022
16,56,33,1.0,7.0,1.0,-2.0102,0.45441,2.57872,0.49517
16,56,33,1.0,1.0,7.0,-0.6161,0.49075,2.64139,0.4849
16,56,33,3.0,3.0,3.0,-0.91415,0.46113,2.72695,0.47664
16,56,16,7.0,1.0,1.0,0.28057,0.52684,0.71328,0.44943
16,56,16,1.0,7.0,1.0,-0.61058,0.44986,0.77556,0.51618
16,56,16,1.0,1.0,7.0,-0.38565,0.4875,0.73857,0.45997
16,56,16,3.0,3.0,3.0,-0.24188,0.48333,0.7923,0.41667
16,56,23,7.0,1.0,1.0,0.27293,0.44178,0.18185,0.45427
16,56,23,1.0,7.0,1.0,-0.14429,0.42302,0.18237,0.44503
16,56,23,1.0,1.0,7.0,-0.32115,0.41641,0.16208,0.44923
16,56,23,3.0,3.0,3.0,-0.06145,0.46419,0.20088,0.44767
16,56,13,7.0,1.0,1.0,0.30836,0.4961,0.17355,0.52397
16,56,13,1.0,7.0,1.0,-0.14281,0.40956,0.16884,0.5129
16,56,13,1.0,1.0,7.0,-0.30199,0.42438,0.16442,0.42541
16,56,13,3.0,3.0,3.0,-0.06317,0.42461,0.17724,0.4369
16,56,28,7.0,1.0,1.0,0.27162,0.52282,0.73153,0.48361
16,56,28,1.0,7.0,1.0,-0.56032,0.50015,0.72706,0.45361
16,56,28,1.0,1.0,7.0,-0.36677,0.4252,0.72058,0.42937
16,56,28,3.0,3.0,3.0,-0.24176,0.43241,0.70487,0.45282
16,56,27,7.0,1.0,1.0,0.26214,0.48355,0.50225,0.52329
16,56,27,1.0,7.0,1.0,-0.29365,0.40919,0.37735,0.41055
16,56,27,1.0,1.0,7.0,-0.37246,0.42004,0.35507,0.48816
16,56,27,3.0,3.0,3.0,-0.17309,0.45779,0.50237,0.47468
16,56,34,7.0,1.0,1.0,0.26735,0.41719,0.07669,0.43744
16,56,34,1.0,7.0,1.0,-0.06449,0.47786,0.08144,0.48813
16,56,34,1.0,1.0,7.0,-0.25543,0.50188,0.111,0.38424
